fn,rho0,rhocr,ap,nu1,gamma,kp,zetap,zetap2,zetarho,ar,xi,M,kd
1404,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.01
1405,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.01
1406,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.01
1407,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.01
1408,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.01
1409,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.01
1410,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.01
1411,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.01
1412,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.01
1413,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.01
1414,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.01
1415,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.01
1416,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.01
1417,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.01
1418,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.01
1419,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.01
1420,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.01
1421,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.01
1422,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.01
1423,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.01
1424,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.01
1425,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.01
1426,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.01
1427,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.01
1428,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.01
1429,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.01
1430,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.01
1431,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.01
1432,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.01
1433,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.01
1434,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.01
1435,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.01
1436,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.01
1437,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.01
1438,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.01
1439,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.01
1440,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.01
1441,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.01
1442,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.01
1443,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.01
1444,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.01
1445,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.01
1446,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.01
1447,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.01
1448,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.01
1449,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.01
1450,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.01
1451,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.01
1452,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.01
1453,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.01
1454,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.01
1455,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.01
1456,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.01
1457,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.01
1458,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.01
1459,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.01
1460,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.01
1461,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.01
1462,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.01
1463,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.01
1464,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.01
1465,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.01
1466,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.01
1467,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.01
1468,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.01
1469,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.01
1470,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.01
1471,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.01
1472,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.01
1473,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.01
1474,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.01
1475,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.01
1476,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.01
1477,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.01
1478,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.01
1479,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.01
1480,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.01
1481,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.01
1482,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.01
1483,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.01
1484,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.01
1485,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.01
1486,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.01
1487,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.01
1488,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.01
1489,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.01
1490,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.01
1491,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.01
1492,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.01
1493,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.01
1494,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.01
1495,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.01
1496,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.01
1497,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.01
1498,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.01
1499,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.01
1500,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.01
1501,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.01
1502,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.01
1503,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.01
1504,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.01
1505,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.01
1506,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.01
1507,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.01
1508,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.01
1509,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.01
1510,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.01
1511,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.01
1512,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.01
1513,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,5.0
1514,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,5.0
1515,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,5.0
1516,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,5.0
1517,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,5.0
1518,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,5.0
1519,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,5.0
1520,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,5.0
1521,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,5.0
1522,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,5.0
1523,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,5.0
1524,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,5.0
1525,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,5.0
1526,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,5.0
1527,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,5.0
1528,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,5.0
1529,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,5.0
1530,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,5.0
1531,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,5.0
1532,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,5.0
1533,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,5.0
1534,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,5.0
1535,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,5.0
1536,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,5.0
1537,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,5.0
1538,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,5.0
1539,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,5.0
1540,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,5.0
1541,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,5.0
1542,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,5.0
1543,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,5.0
1544,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,5.0
1545,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,5.0
1546,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,5.0
1547,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,5.0
1548,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,5.0
1549,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,5.0
1550,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,5.0
1551,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,5.0
1552,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,5.0
1553,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,5.0
1554,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,5.0
1555,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,5.0
1556,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,5.0
1557,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,5.0
1558,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,5.0
1559,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,5.0
1560,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,5.0
1561,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,5.0
1562,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,5.0
1563,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,5.0
1564,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,5.0
1565,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,5.0
1566,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,5.0
1567,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,5.0
1568,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,5.0
1569,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,5.0
1570,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,5.0
1571,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,5.0
1572,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,5.0
1573,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,5.0
1574,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,5.0
1575,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,5.0
1576,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,5.0
1577,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,5.0
1578,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,5.0
1579,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,5.0
1580,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,5.0
1581,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,5.0
1582,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,5.0
1583,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,5.0
1584,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,5.0
1585,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,5.0
1586,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,5.0
1587,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,5.0
1588,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,5.0
1589,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,5.0
1590,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,5.0
1591,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,5.0
1592,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,5.0
1593,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,5.0
1594,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,5.0
1595,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,5.0
1596,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,5.0
1597,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,5.0
1598,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,5.0
1599,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,5.0
1600,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,5.0
1601,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,5.0
1602,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,5.0
1603,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,5.0
1604,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,5.0
1605,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,5.0
1606,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,5.0
1607,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,5.0
1608,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,5.0
1609,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,5.0
1610,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,5.0
1611,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,5.0
1612,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,5.0
1613,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,5.0
1614,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,5.0
1615,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,5.0
1616,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,5.0
1617,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,5.0
1618,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,5.0
1619,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,5.0
1620,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,5.0
1621,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,5.0
1622,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,5.0
1623,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,5.0
1624,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,5.0
1625,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,5.0
1626,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,5.0
1627,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,5.0
1628,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,5.0
1629,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,5.0
1630,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,5.0
1631,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,5.0
1632,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,5.0
1633,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,5.0
1634,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,5.0
1635,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,5.0
