fn,rho0,rhocr,ap,nu1,gamma,kp,zetap,zetap2,zetarho,ar,xi,M,kd,Ndefects,epsi,Rad,g2,g3,g4,g5,g6,theta2,theta3,theta4,theta5,theta6
11,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,10.0,186.0,0.012161343501155608,7.616650395732313,0.40028802039514605,0.7387866605614668,0.31593060547614155,0.43873670555480215,0.6127552173956142,0.030983855965195498,0.18390065679931566,-0.038707719199688406,0.05368209986850702,-0.06633009661703475
12,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,10.0,146.0,0.01319724705120251,7.741933337997192,0.35614155889235044,0.7975678839723925,0.31495800292238946,0.4078879037466342,0.6341568628460992,0.13537956082641375,0.09085464757975353,0.03298895442520855,-0.008233354500114731,-0.07233360381698013
13,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,10.0,248.0,0.0010549181420537734,5.3576381426949355,0.3166031503664419,0.4970029022128555,0.5505248076922107,0.2787104663777557,0.4568769544333564,0.004700477123109784,0.03398659124483093,0.041593052589345925,-0.014909812210478058,-0.006714748101733291
14,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,10.0,256.0,0.001608808822932184,5.993617122509179,0.29378013660714913,0.4288236518386952,0.6166653726231597,0.2750600732236864,0.42713763713011593,-0.04172714766121284,0.057785578388721115,0.14217124152717933,0.02190667050338402,0.005976571468973605
15,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,10.0,284.0,0.0023488167293405082,6.37474212158157,0.3082245352627097,0.47293896679215164,0.5995593381810089,0.2683937984527013,0.48778263451166715,-0.17383170500438103,-0.026751399160499314,-0.18383427092098556,-0.003942948660048675,0.05240220571921164
16,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,10.0,260.0,0.0033093664996523,6.786594409138271,0.2929119280337393,0.4352696467199689,0.634869927549063,0.23191938076923863,0.40856306507045537,-0.02317344970459797,-0.04762415827719138,0.015764756162819377,0.0028401195257432604,0.015379528889660722
17,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,10.0,248.0,0.004505523317903992,7.109778613283673,0.29614239772644385,0.3815983119306433,0.6981019614019579,0.22449346898571892,0.4597532626214535,0.004861446830572165,0.05435950246939005,-0.2192542140638406,0.037083545569916596,0.0008724598068867635
18,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,10.0,252.0,0.005926981369440143,7.364019696303421,0.2616787498304299,0.3216757169100776,0.7809543091653625,0.17978162483602095,0.3938866281773787,0.23633953242549324,-0.03916483175775339,-0.15304270610073528,-0.003406703018093571,0.07125314957105217
19,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,10.0,228.0,0.007582340100180884,7.536237810084866,0.282838004197549,0.34097592733026355,0.732291514164138,0.21179699915554898,0.443410064157586,-0.2037920632627095,0.06289166374997097,-0.30113358165004167,0.04175002657566192,-0.02707070551928265
20,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,10.0,266.0,0.009347218691745152,7.503563466782358,0.3226177872760186,0.5312862332641429,0.5551139208465241,0.2832198222337514,0.4904153701907036,-0.030102677596463723,-0.022979251399429752,-0.10196585724086792,0.017649920700901454,-0.033306525530058764
21,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,10.0,238.0,0.011266078170928617,7.689198684311453,0.3048165211549291,0.4747552266603907,0.6269609022744069,0.23457476520221393,0.41353550411186796,-0.03402332964032597,0.08977257330851052,0.33150447463210525,0.032972778033809345,-0.04325597395869818
22,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,10.0,242.0,0.0131342567368673,7.655550958107523,0.3441928005001363,0.6329715047539642,0.4446636821514255,0.33980180590312126,0.532122691377521,-0.3178077482759854,0.10003717614950564,0.07115511306053064,0.006030886510913606,-0.15007166951446718
23,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,10.0,234.0,0.01493558007657092,7.729895788232491,0.38561940224771896,0.7051358737120701,0.3567110129345578,0.3944498897945013,0.6019805872238314,0.18245372262389287,-0.10854543249320733,0.024163721103103622,-0.003279541796616154,0.1311247112998188
24,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,10.0,224.0,0.01654203493175177,7.703439068774804,0.3742618888918976,0.8622564746729597,0.20007230986397342,0.42304333881124473,0.7606937241510243,0.19260610182103483,-0.24067359969890784,-0.05231732062010847,0.032163678870842156,0.2331695931368826
25,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,10.0,268.0,0.0007439703278255272,6.341473951481002,0.3172933617283625,0.4518688300061783,0.5932714262732535,0.29196967949053876,0.44731485195251536,-0.06580179743128815,0.0002580287420213106,0.040325903986899565,0.012656370479142648,0.013997956011183236
26,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,10.0,258.0,0.001227765319378904,6.7795186686676,0.29787555626885276,0.4291224110764472,0.6516279298560204,0.2491417800047162,0.4545470310076143,-0.05921633758616603,0.025948255361502626,0.1338867560077591,0.022314052036005734,0.007637816578414433
27,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,10.0,270.0,0.0019010369868033283,7.123104142600283,0.3134641397285432,0.4352199010879606,0.6120378241847756,0.263613474356936,0.4581666304998373,-0.035395391291463206,-0.029283986381516944,0.04756626785153973,-0.012175247710015517,0.04955126440002747
28,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,10.0,268.0,0.0027897545849489003,7.3429615627907685,0.28039123244047276,0.38057750314590594,0.6862991972368089,0.2270791111482315,0.44577621997893896,0.01031610117837322,-5.397397693546066e-6,0.2824551642798452,-5.125054653163565e-5,0.03430093211564896
29,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,10.0,236.0,0.00390629205183024,7.641861614037971,0.2910125654918912,0.38478785463816834,0.6893017246603232,0.22946963632532277,0.448063597843632,-0.006115188357978347,-0.039098582067776076,-0.013804764099884216,-0.03652040249994828,-0.0033052704749466045
30,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,10.0,268.0,0.005193295964914246,7.618276304780003,0.2960739966656762,0.4521508659713805,0.64517625349298,0.23659365411905292,0.46467861426838963,0.17656004133730976,0.02466156995023118,-0.1636080237456255,0.027759912721741723,-0.011745969954781117
31,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,10.0,234.0,0.006644982923559861,7.785877639459488,0.3183967731968761,0.42971992156567407,0.6294440415914625,0.2518837169150871,0.5046898246198585,0.05203017939670767,0.008324216225737152,0.10186075019849711,0.0035199155067086613,-0.026899847342398413
32,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,10.0,260.0,0.00809196967497372,7.732298240190621,0.33572008936828196,0.5329187242213133,0.5458757550564286,0.29810569195585634,0.526231066229035,0.18706099564504414,0.095389406018211,0.03996716605285864,0.003133201195320297,-0.005074274426658581
33,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,10.0,232.0,0.009517127764035127,7.792339603710539,0.3556180481452125,0.6405638349621218,0.4568226936761768,0.32854637615482496,0.5059908513044188,0.09535580262787177,-0.12829537540830288,0.21215354962816277,-0.010156457594181566,0.09049556387589015
34,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,10.0,232.0,0.010736755328468073,7.765804441128042,0.36243616007269347,0.7577851281582989,0.31538890278214,0.38720453110424724,0.6390004446111073,-0.018399545110622292,0.07767971481047563,-0.03922101320615155,0.027371911058705775,-0.17358974734967988
35,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,10.0,208.0,0.011740128136166428,7.8065331665264335,0.3795244071774311,0.8143543163401614,0.26614324637662046,0.414723296201237,0.6797383595731527,0.1795416296673137,-0.2623356313078864,-0.03713422972842775,0.013039909788115742,0.059423443551071535
36,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,10.0,166.0,0.012486957738137239,7.896281873551863,0.37750410110861765,0.7944707655290634,0.282114862893606,0.4175761646849297,0.6748910145271166,-0.07448519982922643,-0.16671761870929142,-0.007898486762801953,-0.010544864128671748,0.037312510409946806
37,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,10.0,258.0,0.0005915665670565007,7.06774641822013,0.3162418836096982,0.5066657693915999,0.5463755053068392,0.2852410361535537,0.4515269384014442,-0.023305979366348126,-0.016007883009869474,0.09401862508890985,0.002801747770492765,0.024198703456544176
38,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,10.0,278.0,0.001042454150896821,7.3151984610463545,0.31367423890434626,0.42829104703238563,0.6207515913372044,0.25796867358851744,0.45263186974269687,0.057299788570089924,0.01766838700145458,0.14693709105001806,-0.015205198870902917,0.01632982394793713
39,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,10.0,280.0,0.0016869615624552914,7.5781351541425925,0.2892650285479272,0.4128318803193357,0.6565437619871369,0.24344095396451682,0.4213013941960581,-0.0021333478930943817,0.005814821306562115,-0.006155239105527971,-0.019126617183530266,-0.030498179250900183
40,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,10.0,274.0,0.002538921017638085,7.6844478349609275,0.2933619236217325,0.4197930495824032,0.6597032254617194,0.24359669205703346,0.46521805190883686,0.21286846501413148,0.00029187478296728445,-0.17481591816824726,0.005509701919817768,0.026612951955295044
41,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,10.0,242.0,0.0035877068282418323,7.885077994976505,0.26145544282593736,0.3438555746225522,0.7565955529293504,0.2112594893726175,0.4179584315682665,-0.0679287680897128,-0.003313981781987299,-0.1751621143358093,-0.013806428953535316,-0.025107718211520552
42,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,10.0,250.0,0.0047298157662897244,7.841546754428901,0.2991128674396817,0.392218310150774,0.7033920663442401,0.23104376953947736,0.44511961065997896,-0.13453350929619293,-0.007925435772606617,0.23810808040321385,0.001334737740367072,0.0007587914086924312
43,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,10.0,252.0,0.005874991457085255,7.827530790019434,0.3216823054747495,0.577402953873745,0.5045420121882949,0.29500188381579684,0.49658240841838325,-0.023576261860450108,0.0615279760260105,-0.14976712162616126,-0.03821376033029387,-0.07493228675185148
44,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,10.0,228.0,0.00690725052399177,7.881234031534865,0.34875958801756834,0.5895203493698102,0.49808426486780516,0.3207063937421804,0.5257723252646239,0.1204540310729481,0.06454644598503687,0.0814370452988678,0.0019492554645980716,-0.06060395357662035
45,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,10.0,222.0,0.007698980061650262,7.8190779142273765,0.3705834259849145,0.7715217097036259,0.3164771602787554,0.41217646381194567,0.6583379124615834,-0.11200350734901272,0.14591944248004204,-0.031376104057282,-0.006979628294512669,-0.11986418201643474
46,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,10.0,170.0,0.008253119556203004,7.9126972158827105,0.36722756492593905,0.8039068526875554,0.2851747539095401,0.413442269789314,0.7245338211975907,-0.4221188922971982,-0.08186084653885707,0.016164229860541373,0.040759485143987854,0.17990729481445417
47,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,10.0,110.0,0.00855774264426068,8.079760924037814,0.38929059608774813,0.6564597664250784,0.35608490663337766,0.409765423982378,0.5803961453827625,0.18837202191005492,0.07204519742746177,0.07048800561721064,-0.00508847040490175,-0.005480196422511811
48,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,10.0,64.0,0.008633462319066032,8.43503620235424,0.45755987219924965,0.6082809293991277,0.34297800441053133,0.3881194949407733,0.5604352837898736,-0.6888541193669692,0.025805203380294267,0.09406136176732435,-0.021010949620500673,0.04853216535055512
49,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,10.0,266.0,0.0005426918031627426,7.322051452835196,0.2921301095668226,0.4009395753726795,0.657407642744425,0.24524558456786882,0.43847794724898487,0.08743037728740913,-0.03973771058675763,-0.030937479807326685,-0.01787636067210825,-0.02734811001755543
50,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,10.0,256.0,0.0009885182386465408,7.636498941661344,0.30226982960991755,0.4451266776664271,0.6099092289167335,0.2448898216627256,0.44963560074324505,0.03177109322257193,0.015009902364968452,-0.1334927085007876,0.0075716527634754754,0.06355908752032947
51,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,10.0,284.0,0.0016260301781416686,7.702758715999209,0.29071867888224384,0.4538268867311005,0.6477428981549482,0.2413419342832643,0.4378496492878927,-0.13539207259893404,0.015423717418120672,-0.23127101920701035,-0.009198346368706069,-0.03580395608124529
52,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,10.0,256.0,0.0024693916395771565,7.926242580044253,0.29664551316597765,0.38903960647938085,0.6861738171960804,0.22322902418289575,0.44199354151370296,-0.11797024684760438,0.02884928171050792,-0.2336392878256784,-0.0013841966430334122,0.00875784224795148
53,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,10.0,246.0,0.0034603563662204406,7.960041083510716,0.3041986320173942,0.4385643803241001,0.6317061628096742,0.24574294282292122,0.47153577683276354,-0.03879819992683026,-0.012681084078421393,0.13891729181555326,-0.015422352184240547,0.010577288528269297
54,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,10.0,262.0,0.004477013733718449,7.884293522901883,0.29838833622197175,0.3960911935666387,0.7034997289930957,0.22557088977407888,0.465678381525349,-0.0933547387071327,0.028894888628717412,-0.33428507172143834,0.005309163222677853,-0.02726531963741111
55,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,10.0,264.0,0.005396895075302943,7.795007737115841,0.3391137286430305,0.593056040036689,0.4895978216857485,0.32785437672159196,0.5342797555767801,-0.13060288356532285,0.11399746570247292,0.04966542054450303,-0.0017048107159232627,-0.08491419911400899
56,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,10.0,226.0,0.006119101506019575,7.839779924658207,0.3630569131956518,0.707129762341634,0.37170905918499847,0.3869677081533163,0.6294242243501664,-0.031086239812587683,0.0075837685917756765,0.04523280360572459,0.04072327555033067,0.011779224312882731
57,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,10.0,164.0,0.0065853624554672585,7.89846042087171,0.40243256024886287,0.7436119401079739,0.32077975178939033,0.42832839788028937,0.6048068764844913,0.08713043359176048,-0.028517608140003224,0.009382183006426965,-0.031644847426106806,0.09205163570420061
58,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,10.0,106.0,0.00678895328992013,8.079566444225504,0.4275009260017623,0.6362027269768109,0.40500257347723684,0.45372700189019594,0.5646155285007213,0.21601873801451207,0.01188126854903477,0.018763569350853538,0.04629839374001799,-0.015933703802241038
59,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,10.0,56.0,0.0067782020743745175,8.334389393138766,0.41999180911024336,0.69719839694305,0.37815391270531024,0.46666403076157115,0.5362464793028053,0.15471298384647275,0.03210254708557529,0.0036462960670437146,-0.04559762312053329,-0.02264200030092337
60,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,10.0,22.0,0.006613394913669968,8.757255651118738,0.448608342026642,0.5764290758664332,0.4298080304821448,0.47940398603305695,0.5507112466323444,-0.41080218518621203,0.1451341032000662,-0.1433560279128838,0.008881506084083012,-0.03481160996920208
61,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,10.0,282.0,0.000519229244137831,7.496304517670336,0.3145504795097861,0.48930609081525356,0.5751388101250009,0.28529929180327995,0.46735107055684916,0.09351628930298364,0.006757449309944483,0.03316699675660997,0.002463661171824797,-0.01038796531097039
62,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,10.0,274.0,0.0009640899728614594,7.7207022157839456,0.28636871007024406,0.4290635601286333,0.6648003560212088,0.2301543802351207,0.4144839870028403,-0.0815574943238776,-0.0052829377027960095,-0.07136123073744595,-0.03419421026727453,0.010955708376284344
63,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,10.0,276.0,0.0016061843132628706,7.8618431067328425,0.3113490209520449,0.377373516475509,0.6667273455124898,0.23465649132717692,0.4638030885437198,-0.11491264913073204,0.005072348715834036,0.15041272122939697,-0.008540200208787778,0.08397363184490109
64,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,10.0,252.0,0.002440613780260281,7.935103218696624,0.32387285550114836,0.4291837888435624,0.64036189691653,0.24690617997198605,0.4787947186988537,-0.019418489198287238,0.08696194494411208,-0.029990092798165717,-0.026210718727684153,-0.042266487233971015
65,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,10.0,262.0,0.0033792316648623144,7.935936641188791,0.30391881205876164,0.3982885087687385,0.7060189264205143,0.23285388302756205,0.4407897981126562,-0.1739124014695897,0.07967895394486174,0.25288827596568125,-0.008655641761271196,0.006320198847185808
66,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,10.0,262.0,0.004291280927801733,7.842622749603694,0.32420827139735475,0.6110617936681709,0.48552429580545364,0.2994313787710597,0.5165057666124232,-0.10911098150039726,0.14719605154007995,0.19228488910807726,-0.005814288250990458,-0.031082285093422177
67,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,10.0,232.0,0.005047821449858159,7.8611616502213915,0.3658073368429507,0.7369393693946565,0.3291890584372859,0.3732935758717852,0.5461479573716522,0.024188216529192327,0.23975151438979678,0.15546337212410433,0.041815956186470396,-0.03045392739910131
68,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,10.0,198.0,0.005532492964671176,7.824919756605663,0.38523512455940795,0.6836385337189459,0.38586862774735803,0.4169081974696826,0.5392736910550626,0.026383296439046442,-0.05957927765445906,-0.056131267524453965,-0.01682513451470992,0.03461067618974785
69,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,10.0,134.0,0.00575890474298113,7.955441112665232,0.40801636494424237,0.6079392228746022,0.4140364483192541,0.4088522062172526,0.5454506494684004,-0.2588295554455086,0.0972079721465116,0.0329521287395184,0.01812716637841334,-0.00894063152043434
70,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,10.0,66.0,0.005772897201094862,8.259942853818837,0.42636231169227085,0.6849393006475469,0.3413854389330154,0.4846123747003879,0.6093934998973323,0.060394295258512025,0.013657064675261144,0.012707162091151154,-0.012611514918290039,-0.002648988918255955
71,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,10.0,32.0,0.005609275562747262,8.671848550226729,0.40274849373591803,0.5721707078197997,0.4161484916028401,0.4395862026150054,0.5696175668289487,0.09870642307758323,-0.06421356284194904,0.0077741780538348945,-0.030425890524787745,-0.06015646635569369
72,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,10.0,14.0,0.0053468499241418055,9.151449142852965,0.3608680520211768,0.6086807622715281,0.4656166868346031,0.4621587598249802,0.43710241773024955,0.5448652554374814,0.08385476076170663,0.06581488050031069,-0.01858014875836051,-0.15986147894461103
73,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,10.0,276.0,0.0005071966929207083,7.6373558497468625,0.30469963918113435,0.44494327628675745,0.5962081236561148,0.26741297811293274,0.43728377950163194,0.11618903169573083,-0.03131343218605755,0.01425240723509816,7.557823288727683e-5,-0.00476306823131089
74,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,10.0,306.0,0.0009503600042725102,7.701843208951015,0.30100295739889543,0.46028817882216566,0.6130162572671689,0.27792162804352694,0.4573972325129985,-0.14389164747685024,-0.018138653078655528,-0.10173880898341799,0.014692547406273727,0.01236334632782004
75,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,10.0,260.0,0.0016020713502937767,7.943689028976285,0.3002600340891054,0.4528053814074546,0.6214619623144618,0.24379790035278884,0.43670705842217167,-0.022016447826909338,-0.028215716396174737,-0.04342567428693511,0.009264090370532259,-0.06267209828300946
76,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,10.0,290.0,0.00241781472340985,7.90957138637711,0.30310428877490864,0.4790946632870273,0.6219106968626751,0.2498146192990785,0.4760575116411111,0.08712946065417479,-0.03801963680621583,0.06847048729162919,-0.015266375383385995,-0.03803104795060182
77,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,10.0,262.0,0.0033269406787242994,7.929528042000875,0.30472835407220694,0.43415692974463016,0.6593059495942537,0.23745917856405085,0.4776557859911199,0.028523699463008718,0.026494749918903184,-0.11337776823307381,-0.009156261478986589,-0.01773182919390322
78,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,10.0,236.0,0.004152223560961454,7.953343593370046,0.30922687882012734,0.5494933462011429,0.5532808964185826,0.27234500801033396,0.4719791476282831,-0.0624205089335281,-0.059539387833882934,0.03494409373591972,0.034545237194078315,-0.0030647924010072805
79,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,10.0,221.0,0.004742882873935539,7.8868749153856434,0.34474193054880087,0.7028248077890118,0.3870981995567567,0.36561024398731934,0.5774630503538514,-0.10398591068049458,0.08963625054471967,0.018966682407987996,-0.003189447599547731,-0.051586761976495726
80,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,10.0,172.0,0.00505980146226559,7.897783788804541,0.41019088607322474,0.7417815846450277,0.29810931440014987,0.4424994998464894,0.613181044038471,-0.22152259159982068,0.001501874153575576,0.027524737441346883,-0.005500261774199791,0.026143150192997705
81,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,10.0,98.0,0.0051355940499338,8.044692058057288,0.39837212780122794,0.749211342788722,0.3024623668163584,0.42859792854474077,0.6525907201996206,0.1663618817997652,0.1475823051328106,0.029161287052319167,0.024925166906702483,-0.11511689591577083
82,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,10.0,46.0,0.0050200193650702385,8.392627947446414,0.4281834471797704,0.6833019958628599,0.35555671893907215,0.4667301229163697,0.49750278859129965,0.3837957977319731,-0.10745730596188521,-0.02686639169589491,0.024187808035490206,-0.006541530968171897
83,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,10.0,14.0,0.004781633740824853,9.111137489476928,0.31959123684411456,0.5765141470878646,0.45444539799422334,0.441599098144339,0.5055923528596543,-0.43133004337091757,0.0852055754758973,-0.11367414577442059,-0.0070653902996849665,-0.09188939721009809
84,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,10.0,8.0,0.004461096722717883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,10.0,256.0,0.0005012242453502069,7.771096294072102,0.2998888806750642,0.4514252064893241,0.5779706181824938,0.2871407463251895,0.42521883576780445,-0.08023739484153308,-0.005649109392113947,-0.1021367850382579,-0.005467061130328208,0.003834004225633963
86,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,10.0,270.0,0.0009508668050009494,7.890070787829153,0.2875452350055046,0.4633469949378828,0.6013544826602688,0.25584222336322415,0.4316563819991456,0.07826917221528665,0.007814810491192373,0.03570499703247241,0.010013598119365346,-0.029708406874989064
87,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,10.0,266.0,0.0016028725643996156,7.971357847554429,0.2938580504583238,0.44525239931749927,0.6114507812548774,0.2563105575744662,0.44050199808433227,-0.01580619931220032,-0.08671786869059556,-0.19244224805485782,0.01231993470628609,0.02231687535135299
88,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,10.0,290.0,0.002411640229948553,7.978284838153939,0.29475880007624783,0.43220962001062396,0.6449454637118586,0.2412005644731184,0.4372797369934755,0.15051653590153624,0.019808882632602165,-0.27005849373249047,0.003983756730211282,0.004633526341077208
89,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,10.0,258.0,0.003283819977413338,7.95239217329338,0.3143735499498347,0.4052174811486147,0.6561282567692416,0.24617295373850215,0.4859451961983651,-0.02192470244726856,0.032325763381999856,0.07919161107287455,0.020137690593215917,-0.0075316545276757855
90,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,10.0,228.0,0.00402073205221154,7.996710247541081,0.3228629960665555,0.4901279801418521,0.6033673372610299,0.26412407790597664,0.48202073895116393,0.1794370481124293,-0.039047063982709136,0.2595818368774963,-0.014677271268641923,-0.05695461023032987
